,Departure,Arrival,WeeksToDeparture,log_PAX,std_wtd,temperature_depart,temperature_arrival,wage_median_depart,beach_depart,passenger_per_year_depart,population_depart,score_depart,wage_median_arrival,beach_arrival,passenger_per_year_arrival,population_arrival,score_arrival,Open,prix,is_holiday,year,month,day,weekday,week,n_days,weekend,ete,beach_ete_dep,beach_ete_arr,precipitations_depart,precipitations_arrival,diff_temp,distance
1182,IAH,LAX,14.6,10.618672396100001,11.365151414200001,31.0,27.0,57644.0,1,44427.35133333333,2161593,1055675,59541.33333333334,1,73928.40566666667,3851202,1335475,12.23,4.1160000000000005,0,2012,10,25,3,43,15638,0,1,1,1,0,0,4.0,2213.6827502873593
1183,BOS,ORD,12.347826087,12.4596320007,8.79363765691,21.0,8.0,57755.0,1,33827.65333333333,642955,1035875,58419.66666666666,1,75120.345,2719141,1503175,5.8,3.801,0,2011,10,20,3,42,15267,0,1,1,1,1,1,13.0,1390.2049438221773
1184,LAX,EWR,14.0714285714,9.48824381803,9.31716286267,16.0,5.0,59541.33333333334,1,73928.40566666667,3851202,1335475,70432.66666666669,1,40186.30133333334,277594,1064475,12.85,3.918,1,2013,1,1,1,1,15706,1,0,0,0,0,1,11.0,3938.5359427670055
1185,ORD,DFW,11.8636363636,11.210867539,8.85489079035,14.0,22.0,58419.66666666666,1,75120.345,2719141,1503175,53078.66666666666,0,66233.791,1242115,1203175,5.49,3.892,0,2011,11,5,5,44,15283,0,0,0,0,0,0,-8.0,1289.8349798594422
1186,PHL,BOS,7.2,9.16198225614,4.768947173419999,24.0,27.0,39645.333333333336,0,34276.636,1551824,1031075,57755.0,1,33827.65333333333,642955,1035875,5.68,3.833,0,2011,9,24,5,38,15241,0,0,0,0,1,1,-3.0,449.8593565253816
1187,JFK,LAS,12.2608695652,11.141010093,9.96456171232,17.0,34.0,76578.33333333331,1,57445.57766666666,8346693,1052075,55440.66666666666,0,46505.605,593275,1068475,10.9,4.0569999999999995,0,2012,5,9,2,19,15469,0,1,1,0,1,0,-17.0,3607.016466628042
1188,DTW,ORD,13.4285714286,11.326080817000001,12.395851840699999,7.0,9.0,44130.0,0,36522.355,700183,1079375,58419.66666666666,1,75120.345,2719141,1503175,7.72,4.147,0,2012,3,29,3,13,15428,0,0,0,0,0,0,-2.0,376.1523186864933
1189,SEA,SFO,13.333333333299999,11.7439562102,9.60826938526,15.0,18.0,78112.66666666669,1,39551.456,635928,1038675,82083.0,1,49668.40966666667,828876,1112475,5.8,3.801,0,2011,10,20,3,42,15267,0,1,1,1,1,0,-3.0,1092.3732883447422
1190,SFO,ATL,9.72727272727,9.16198225614,6.720131930269999,12.0,6.0,82083.0,1,49668.40966666667,828876,1112475,61467.66666666666,0,105911.923,449016,2002475,13.24,3.923,0,2012,12,27,3,52,15701,0,0,0,0,0,0,6.0,3432.561565289114
1191,DFW,SFO,9.76470588235,11.3852913697,8.53323950622,22.0,14.0,53078.66666666666,0,66233.791,1242115,1203175,82083.0,1,49668.40966666667,828876,1112475,8.47,3.85,0,2012,2,1,2,5,15371,0,0,0,0,1,0,8.0,2350.4643784146856
1192,SFO,SEA,9.25,11.684634861500001,7.246596297210001,18.0,17.0,82083.0,1,49668.40966666667,828876,1112475,78112.66666666669,1,39551.456,635928,1038675,10.07,3.9560000000000004,0,2012,5,21,0,21,15481,1,1,1,1,0,1,1.0,1092.3732883447422
1193,DFW,LAX,16.40625,11.933224420999998,10.5245009843,29.0,22.0,53078.66666666666,0,66233.791,1242115,1203175,59541.33333333334,1,73928.40566666667,3851202,1335475,11.79,4.079,0,2012,10,5,4,40,15618,0,1,0,1,0,1,7.0,1981.929340139748
1194,ORD,IAH,14.32,10.5020734461,10.6094297679,1.0,17.0,58419.66666666666,1,75120.345,2719141,1503175,57644.0,1,44427.35133333333,2161593,1055675,13.25,3.945,0,2012,12,21,4,51,15695,0,0,0,0,1,0,-16.0,1489.7159845062022
1195,SFO,JFK,10.7272727273,12.412234894400001,8.486301669,20.0,12.0,82083.0,1,49668.40966666667,828876,1112475,76578.33333333331,1,57445.57766666666,8346693,1052075,6.95,4.093999999999999,0,2012,3,9,4,10,15408,0,0,0,0,0,1,8.0,4149.17959706262
1196,BOS,EWR,10.7619047619,9.52246451678,7.52930781616,5.0,8.0,57755.0,1,33827.65333333333,642955,1035875,70432.66666666669,1,40186.30133333334,277594,1064475,5.77,3.8939999999999997,0,2011,12,17,5,50,15325,0,0,0,0,0,0,-3.0,322.1038212597294
1197,SEA,LAX,13.208333333299999,10.9826146183,12.1153125053,9.0,20.0,78112.66666666669,1,39551.456,635928,1038675,59541.33333333334,1,73928.40566666667,3851202,1335475,12.71,4.034,0,2012,11,28,2,48,15672,0,0,0,0,1,1,-11.0,1535.9447523404124
1198,BOS,ATL,8.88888888889,10.0842442586,6.067162229269999,10.0,26.0,57755.0,1,33827.65333333333,642955,1035875,61467.66666666666,0,105911.923,449016,2002475,7.84,4.1419999999999995,0,2012,4,8,6,14,15438,0,0,0,0,0,0,-16.0,1520.5984659593278
1199,DFW,LGA,10.7619047619,10.9513573097,7.5558239915,33.0,17.0,53078.66666666666,0,66233.791,1242115,1203175,76578.33333333331,1,30187.395,8346693,1030575,12.39,3.781,0,2012,6,17,6,24,15508,0,1,0,1,1,0,16.0,2229.9586529402495
1200,ORD,DTW,8.8,8.64365719551,7.16339903358,10.0,11.0,58419.66666666666,1,75120.345,2719141,1503175,44130.0,0,36522.355,700183,1079375,11.79,4.079,0,2012,10,6,5,40,15619,0,1,1,0,0,0,-1.0,376.1523186864933
1201,ORD,MSP,11.5238095238,10.3196372412,8.80124450075,10.0,7.0,58419.66666666666,1,75120.345,2719141,1503175,69940.0,0,37523.137,392768,1085275,11.79,4.079,0,2012,10,6,5,40,15619,0,1,1,0,0,0,3.0,536.658170112283
1202,PHL,MCO,16.9,10.5806103453,12.3046108543,11.0,27.0,39645.333333333336,0,34276.636,1551824,1031075,51069.33333333334,1,39794.08733333334,249935,1044075,12.17,4.03,0,2012,11,1,3,44,15645,0,0,0,0,0,1,-16.0,1387.6836928377058
1203,MSP,DEN,6.875,9.68473862531,5.315072906369999,4.0,20.0,69940.0,0,37523.137,392768,1085275,55482.66666666666,0,59852.55,635163,1103275,12.98,4.034,0,2012,12,2,6,48,15676,0,0,0,0,1,0,-16.0,1091.6666384843295
1204,PHL,DFW,9.105263157889999,8.195541131419999,7.302166625519999,2.0,8.0,39645.333333333336,0,34276.636,1551824,1031075,53078.66666666666,0,66233.791,1242115,1203175,13.0,3.923,0,2012,12,29,5,52,15703,0,0,0,0,1,0,-6.0,2091.5626556148663
1205,EWR,ORD,10.0526315789,9.621513053360001,7.84908829957,30.0,30.0,70432.66666666669,1,40186.30133333334,277594,1064475,58419.66666666666,1,75120.345,2719141,1503175,12.16,3.9560000000000004,0,2012,5,26,5,21,15486,0,1,1,1,0,1,0.0,1153.7288152699984
1206,ATL,DFW,10.5,12.723232731500001,7.72896125655,27.0,31.0,61467.66666666666,0,105911.923,449016,2002475,53078.66666666666,0,66233.791,1242115,1203175,10.65,4.0569999999999995,0,2012,5,7,0,19,15467,1,1,0,0,1,0,-4.0,1173.794399762142
1207,DEN,LAS,12.7307692308,10.4953769371,8.01776872856,31.0,41.0,55482.66666666666,0,59852.55,635163,1103275,55440.66666666666,0,46505.605,593275,1068475,13.2,3.7289999999999996,0,2012,6,21,3,25,15512,0,1,0,0,0,0,-10.0,1008.7308944102843
1208,DEN,PHX,8.5,11.260482879400001,7.09929573972,21.0,42.0,55482.66666666666,0,59852.55,635163,1103275,57474.66666666666,0,45664.73333333333,1499274,1060875,5.94,3.833,0,2011,9,21,2,38,15238,0,0,0,0,0,0,-21.0,967.929665000306
1209,MCO,PHL,19.297297297300002,10.1740416176,12.9397425375,26.0,11.0,51069.33333333334,1,39794.08733333334,249935,1044075,39645.333333333336,0,34276.636,1551824,1031075,12.98,4.034,0,2012,12,1,5,48,15675,0,0,0,0,0,0,15.0,1387.6836928377058
1210,MSP,ORD,12.291666666700001,11.1267190211,8.12125052839,32.0,28.0,69940.0,0,37523.137,392768,1085275,58419.66666666666,1,75120.345,2719141,1503175,5.09,3.8680000000000003,0,2011,9,11,6,36,15228,0,0,0,0,0,0,4.0,536.658170112283
1211,ORD,EWR,11.409090909100001,12.1988623633,8.2326822043,32.0,19.0,58419.66666666666,1,75120.345,2719141,1503175,70432.66666666669,1,40186.30133333334,277594,1064475,11.19,3.9560000000000004,0,2012,5,24,3,21,15484,0,1,1,1,0,1,13.0,1153.7288152699984
1212,ORD,BOS,13.1153846154,11.4386386479,8.86488318288,35.0,21.0,58419.66666666666,1,75120.345,2719141,1503175,57755.0,1,33827.65333333333,642955,1035875,12.16,3.897,1,2012,5,28,0,22,15488,1,1,1,1,0,0,14.0,1390.2049438221773
1213,SFO,ORD,11.1904761905,10.125597965199999,8.298307343180001,13.0,-2.0,82083.0,1,49668.40966666667,828876,1112475,58419.66666666666,1,75120.345,2719141,1503175,13.57,4.157,0,2013,2,23,5,8,15759,0,0,0,0,1,1,15.0,2962.1022796065768
1214,DEN,MSP,10.7,10.4886562965,7.9743008273000004,2.0,3.0,55482.66666666666,0,59852.55,635163,1103275,69940.0,0,37523.137,392768,1085275,13.28,4.159,0,2013,2,27,2,9,15763,0,0,0,0,0,0,-1.0,1091.6666384843295
1215,DEN,DFW,7.266666666669999,11.6049538756,4.83243012907,4.0,14.0,55482.66666666666,0,59852.55,635163,1103275,53078.66666666666,0,66233.791,1242115,1203175,5.4,3.892,0,2011,11,3,3,44,15281,0,0,0,0,0,0,-10.0,1031.450008384916
1216,PHX,DEN,9.736842105260001,11.2826062201,6.942958905439999,23.0,11.0,57474.66666666666,0,45664.73333333333,1499274,1060875,55482.66666666666,0,59852.55,635163,1103275,7.82,4.148,0,2012,4,15,6,15,15445,0,0,0,0,0,1,12.0,967.929665000306
1217,SFO,BOS,13.833333333299999,11.5751136269,10.8012344973,16.0,3.0,82083.0,1,49668.40966666667,828876,1112475,57755.0,1,33827.65333333333,642955,1035875,13.57,4.157,0,2013,2,22,4,8,15758,0,0,0,0,0,0,13.0,4338.516005645934
1218,EWR,ORD,14.481481481500001,11.9578856168,10.6567796058,27.0,35.0,70432.66666666669,1,40186.30133333334,277594,1064475,58419.66666666666,1,75120.345,2719141,1503175,12.5,3.7289999999999996,0,2012,6,19,1,25,15510,1,1,1,1,0,0,-8.0,1153.7288152699984
1219,CLT,LGA,8.647058823530001,11.4386386479,5.904883323049999,28.0,17.0,60171.33333333334,0,47719.872,773264,1028075,76578.33333333331,1,30187.395,8346693,1030575,10.75,3.9560000000000004,0,2012,5,22,1,21,15482,1,1,0,1,1,1,11.0,874.3785268557217
1220,ORD,SFO,13.7692307692,11.0285397345,10.100723508,1.0,11.0,58419.66666666666,1,75120.345,2719141,1503175,82083.0,1,49668.40966666667,828876,1112475,5.7,3.8280000000000003,0,2011,12,23,4,51,15331,0,0,0,0,0,0,-10.0,2962.1022796065768
1221,DFW,ORD,10.2631578947,12.201551586199999,8.12295858295,28.0,8.0,53078.66666666666,0,66233.791,1242115,1203175,58419.66666666666,1,75120.345,2719141,1503175,7.75,4.148,0,2012,4,10,1,15,15440,1,0,0,0,0,0,20.0,1289.8349798594422
1222,SEA,DEN,9.29411764706,10.6123824213,7.951137543480001,2.0,6.0,78112.66666666669,1,39551.456,635928,1038675,55482.66666666666,0,59852.55,635163,1103275,5.96,3.8539999999999996,1,2012,1,16,0,3,15355,1,0,0,0,1,1,-4.0,1644.0329849284549
1223,PHX,ORD,10.619047619,10.2290133038,7.45973317536,43.0,29.0,57474.66666666666,0,45664.73333333333,1499274,1060875,58419.66666666666,1,75120.345,2719141,1503175,13.31,3.648,0,2012,7,8,6,27,15529,0,0,0,0,0,0,14.0,2311.9734166353205
1224,ATL,DTW,6.07142857143,10.5806103453,4.53133170635,23.0,17.0,61467.66666666666,0,105911.923,449016,2002475,44130.0,0,36522.355,700183,1079375,12.72,4.027,0,2012,12,4,1,49,15678,1,0,0,0,0,1,6.0,957.5959918671941
1225,DFW,LGA,9.176470588239999,11.470725043699998,7.683060052130001,21.0,8.0,53078.66666666666,0,66233.791,1242115,1203175,76578.33333333331,1,30187.395,8346693,1030575,14.94,4.104,0,2013,2,14,3,7,15750,0,0,0,0,0,1,13.0,2229.9586529402495
1226,JFK,MCO,15.8125,10.5612839988,11.5491586064,26.0,35.0,76578.33333333331,1,57445.57766666666,8346693,1052075,51069.33333333334,1,39794.08733333334,249935,1044075,11.34,3.783,0,2012,7,29,6,30,15550,0,0,0,0,1,0,-9.0,1520.4334212880337
1227,ORD,ATL,13.96,11.673967668900001,12.4280596501,9.0,17.0,58419.66666666666,1,75120.345,2719141,1503175,61467.66666666666,0,105911.923,449016,2002475,5.15,3.783,0,2012,1,5,3,1,15344,0,0,0,0,0,0,-8.0,975.7148466955739
1228,SEA,DEN,9.0,10.5612839988,7.6594168620500005,8.0,14.0,78112.66666666669,1,39551.456,635928,1038675,55482.66666666666,0,59852.55,635163,1103275,5.03,3.987,0,2011,11,14,0,46,15292,1,0,0,0,0,0,-6.0,1644.0329849284549
1229,DEN,SFO,15.392857142899999,9.765837304789999,11.4288111747,11.0,15.0,55482.66666666666,0,59852.55,635163,1103275,82083.0,1,49668.40966666667,828876,1112475,13.25,3.945,0,2012,12,22,5,51,15696,0,0,0,0,0,1,-4.0,1551.7999287765956
1230,CLT,LGA,8.823529411760001,10.9722536152,6.366271417769999,27.0,24.0,60171.33333333334,0,47719.872,773264,1028075,76578.33333333331,1,30187.395,8346693,1030575,11.39,4.127,0,2012,9,9,6,36,15592,0,0,0,0,0,1,3.0,874.3785268557217
1231,LGA,CLT,8.0,11.355921065699999,5.04975246918,26.0,36.0,76578.33333333331,1,30187.395,8346693,1030575,60171.33333333334,0,47719.872,773264,1028075,11.34,3.783,0,2012,7,27,4,30,15548,0,0,0,0,1,1,-10.0,874.3785268557217
1232,SFO,JFK,17.9473684211,12.7514599304,11.7977262317,20.0,24.0,82083.0,1,49668.40966666667,828876,1112475,76578.33333333331,1,57445.57766666666,8346693,1052075,11.39,4.127,0,2012,9,9,6,36,15592,0,0,0,0,0,1,-4.0,4149.17959706262
1233,LAX,DFW,13.166666666700001,11.229062568699998,10.4659558514,17.0,9.0,59541.33333333334,1,73928.40566666667,3851202,1335475,53078.66666666666,0,66233.791,1242115,1203175,14.45,4.104,0,2013,2,12,1,7,15748,1,0,0,0,0,1,8.0,1981.929340139748
1234,LAX,SEA,12.083333333299999,11.0831767533,9.41283428492,17.0,11.0,59541.33333333334,1,73928.40566666667,3851202,1335475,78112.66666666669,1,39551.456,635928,1038675,14.45,4.104,0,2013,2,12,1,7,15748,1,0,0,0,0,1,6.0,1535.9447523404124
1235,EWR,MCO,11.5,10.0842442586,7.87249582256,-2.0,25.0,70432.66666666669,1,40186.30133333334,277594,1064475,51069.33333333334,1,39794.08733333334,249935,1044075,6.24,3.8539999999999996,0,2012,1,21,5,3,15360,0,0,0,0,1,0,-27.0,1509.933223961638
1236,LAS,DEN,12.96,10.854313559000001,8.526820431239999,39.0,33.0,55440.66666666666,0,46505.605,593275,1068475,55482.66666666666,0,59852.55,635163,1103275,11.58,3.781,0,2012,6,13,2,24,15504,0,1,0,0,0,0,6.0,1008.7308944102843
1237,LGA,BOS,5.5,12.0621013169,5.40061724867,7.0,4.0,76578.33333333331,1,30187.395,8346693,1030575,57755.0,1,33827.65333333333,642955,1035875,15.1,3.911,0,2013,1,11,4,2,15716,0,0,0,0,1,1,3.0,296.5057495930962
1238,SFO,DFW,7.2,11.043600185799999,4.8579831206,12.0,24.0,82083.0,1,49668.40966666667,828876,1112475,53078.66666666666,0,66233.791,1242115,1203175,14.7,3.9019999999999997,0,2013,1,27,6,4,15732,0,0,0,0,0,1,-12.0,2350.4643784146856
1239,SFO,SEA,9.35,10.88722575,7.32892610788,12.0,6.0,82083.0,1,49668.40966666667,828876,1112475,78112.66666666669,1,39551.456,635928,1038675,14.7,3.9019999999999997,0,2013,1,27,6,4,15732,0,0,0,0,0,1,6.0,1092.3732883447422
1240,ORD,SFO,9.352941176469999,11.494432681900001,8.594628965750001,2.0,16.0,58419.66666666666,1,75120.345,2719141,1503175,82083.0,1,49668.40966666667,828876,1112475,13.49,4.159,0,2013,2,28,3,9,15764,0,0,0,0,1,1,-14.0,2962.1022796065768
1241,ORD,DFW,8.6875,12.510414181,6.56981734906,2.0,15.0,58419.66666666666,1,75120.345,2719141,1503175,53078.66666666666,0,66233.791,1242115,1203175,13.49,4.159,0,2013,2,28,3,9,15764,0,0,0,0,1,0,-13.0,1289.8349798594422
1242,BOS,LGA,3.5,8.052010655610001,2.44948974278,2.0,2.0,57755.0,1,33827.65333333333,642955,1035875,76578.33333333331,1,30187.395,8346693,1030575,9.35,3.85,0,2012,2,5,6,5,15375,0,0,0,0,0,0,0.0,296.5057495930962
1243,LGA,DTW,9.13333333333,10.8980686629,8.21902554762,15.0,21.0,76578.33333333331,1,30187.395,8346693,1030575,44130.0,0,36522.355,700183,1079375,5.62,3.892,0,2011,11,2,2,44,15280,0,0,0,0,0,0,-6.0,804.629309947993
1244,SEA,SFO,11.826086956500001,11.4905022784,7.696824456839999,29.0,20.0,78112.66666666669,1,39551.456,635928,1038675,82083.0,1,49668.40966666667,828876,1112475,5.09,3.8680000000000003,0,2011,9,9,4,36,15226,0,0,0,0,1,0,9.0,1092.3732883447422
1245,LGA,DTW,8.42857142857,11.0385935365,7.87121616753,20.0,17.0,76578.33333333331,1,30187.395,8346693,1030575,44130.0,0,36522.355,700183,1079375,6.88,4.093999999999999,0,2012,3,8,3,10,15407,0,0,0,0,0,1,3.0,804.629309947993
1246,SFO,DEN,10.7647058824,10.6743474486,9.71165158305,14.0,20.0,82083.0,1,49668.40966666667,828876,1112475,55482.66666666666,0,59852.55,635163,1103275,7.39,4.093999999999999,0,2012,3,5,0,10,15404,1,0,0,0,0,0,-6.0,1551.7999287765956
1247,JFK,MCO,11.7391304348,9.90900033391,10.1274487109,8.0,26.0,76578.33333333331,1,57445.57766666666,8346693,1052075,51069.33333333334,1,39794.08733333334,249935,1044075,12.98,4.034,0,2012,11,30,4,48,15674,0,0,0,0,0,0,-18.0,1520.4334212880337
1248,MIA,JFK,13.962962962999999,10.5806103453,11.6039830081,24.0,0.0,52492.33333333334,1,44521.62966666668,411149,1073075,76578.33333333331,1,57445.57766666666,8346693,1052075,14.43,3.927,0,2013,2,3,6,5,15739,0,0,0,0,0,1,24.0,1756.0183179672956
1249,MSP,DEN,12.375,9.567136730549999,8.586199746510001,-7.0,12.0,69940.0,0,37523.137,392768,1085275,55482.66666666666,0,59852.55,635163,1103275,13.25,3.945,0,2012,12,23,6,51,15697,0,0,0,0,0,0,-19.0,1091.6666384843295
1250,LGA,ORD,13.086956521700001,13.4411019325,10.9457880794,23.0,25.0,76578.33333333331,1,30187.395,8346693,1030575,58419.66666666666,1,75120.345,2719141,1503175,10.56,4.086,0,2012,9,25,1,39,15608,1,0,0,0,0,0,-2.0,1176.3160984153205
1251,ORD,IAH,10.0555555556,10.9408206955,8.578168063189999,7.0,18.0,58419.66666666666,1,75120.345,2719141,1503175,57644.0,1,44427.35133333333,2161593,1055675,5.66,3.8939999999999997,0,2011,12,13,1,50,15321,1,0,0,0,1,0,-11.0,1489.7159845062022
1252,MCO,PHL,16.9,10.7224785265,11.330002891300001,22.0,14.0,51069.33333333334,1,39794.08733333334,249935,1044075,39645.333333333336,0,34276.636,1551824,1031075,5.49,3.892,0,2011,11,4,4,44,15282,0,0,0,0,0,0,8.0,1387.6836928377058
1253,DFW,DEN,13.84,10.058984607100001,10.5343881328,15.0,4.0,53078.66666666666,0,66233.791,1242115,1203175,55482.66666666666,0,59852.55,635163,1103275,5.77,3.8939999999999997,0,2011,12,17,5,50,15325,0,0,0,0,0,0,11.0,1031.450008384916
1254,DEN,PHX,7.0,10.8095071816,4.472135955,16.0,24.0,55482.66666666666,0,59852.55,635163,1103275,57474.66666666666,0,45664.73333333333,1499274,1060875,12.98,4.034,0,2012,11,30,4,48,15674,0,0,0,0,0,0,-8.0,967.929665000306
1255,JFK,SFO,18.4705882353,11.3685650176,12.8917057999,19.0,27.0,76578.33333333331,1,57445.57766666666,8346693,1052075,82083.0,1,49668.40966666667,828876,1112475,9.77,4.127,0,2012,4,21,5,16,15451,0,0,0,0,1,0,-8.0,4149.17959706262
1256,ATL,DFW,10.6666666667,12.021111188699999,8.650626181569999,15.0,6.0,61467.66666666666,0,105911.923,449016,2002475,53078.66666666666,0,66233.791,1242115,1203175,5.9,3.8280000000000003,0,2012,1,12,3,2,15351,0,0,0,0,1,0,9.0,1173.794399762142
1257,BOS,ATL,7.5,9.86248979987,4.7609522857,4.0,14.0,57755.0,1,33827.65333333333,642955,1035875,61467.66666666666,0,105911.923,449016,2002475,12.95,3.991,0,2012,12,16,6,50,15690,0,0,0,0,1,1,-10.0,1520.5984659593278
1258,MIA,LGA,11.0,11.0831767533,9.29895629817,31.0,8.0,52492.33333333334,1,44521.62966666668,411149,1073075,76578.33333333331,1,30187.395,8346693,1030575,14.94,4.104,0,2013,2,14,3,7,15750,0,0,0,0,1,1,23.0,1767.267073831831
1259,LAS,DFW,11.0952380952,10.55479712,7.7065216661300004,19.0,16.0,55440.66666666666,0,46505.605,593275,1068475,53078.66666666666,0,66233.791,1242115,1203175,7.78,3.8480000000000003,0,2012,1,26,3,4,15365,0,0,0,0,0,1,3.0,1693.7358514452706
1260,SEA,DEN,11.052631578900002,10.786693738,9.05829076476,15.0,16.0,78112.66666666669,1,39551.456,635928,1038675,55482.66666666666,0,59852.55,635163,1103275,6.02,3.801,0,2011,10,19,2,42,15266,0,1,1,0,1,0,-1.0,1644.0329849284549
1261,DEN,LAX,11.791666666700001,11.4467121486,7.52375465163,31.0,19.0,55482.66666666666,0,59852.55,635163,1103275,59541.33333333334,1,73928.40566666667,3851202,1335475,5.14,3.82,0,2011,9,2,4,35,15219,0,0,0,0,1,1,12.0,1384.2695475637477
1262,SEA,DEN,7.38461538462,10.3561349961,6.52608179459,10.0,0.0,78112.66666666669,1,39551.456,635928,1038675,55482.66666666666,0,59852.55,635163,1103275,5.74,3.825,0,2011,10,26,2,43,15273,0,1,1,0,1,1,10.0,1644.0329849284549
1263,SEA,LAX,14.862068965499999,11.5637992802,11.9514617693,19.0,22.0,78112.66666666669,1,39551.456,635928,1038675,59541.33333333334,1,73928.40566666667,3851202,1335475,13.0,3.678,0,2012,6,25,0,26,15516,1,1,1,1,1,0,-3.0,1535.9447523404124
1264,SFO,SEA,10.4736842105,11.533287748900001,8.63692602886,18.0,20.0,82083.0,1,49668.40966666667,828876,1112475,78112.66666666669,1,39551.456,635928,1038675,7.75,4.148,0,2012,4,9,0,15,15439,1,0,0,0,0,0,-2.0,1092.3732883447422
1265,SFO,ATL,8.27777777778,10.9302242139,6.4880483384300005,15.0,13.0,82083.0,1,49668.40966666667,828876,1112475,61467.66666666666,0,105911.923,449016,2002475,14.83,3.8939999999999997,0,2013,1,17,3,3,15722,0,0,0,0,0,1,2.0,3432.561565289114
1266,ORD,LGA,8.055555555560002,10.8320449272,5.9850030441,8.0,11.0,58419.66666666666,1,75120.345,2719141,1503175,76578.33333333331,1,30187.395,8346693,1030575,14.52,3.8939999999999997,0,2013,1,19,5,3,15724,0,0,0,0,0,0,-3.0,1176.3160984153205
1267,DFW,PHL,7.4,10.1660545572,5.08218175871,6.0,11.0,53078.66666666666,0,66233.791,1242115,1203175,39645.333333333336,0,34276.636,1551824,1031075,15.1,3.911,0,2013,1,13,6,2,15718,0,0,0,0,0,1,-5.0,2091.5626556148663
1268,JFK,SFO,18.5,12.7313413345,12.5714176027,31.0,22.0,76578.33333333331,1,57445.57766666666,8346693,1052075,82083.0,1,49668.40966666667,828876,1112475,12.17,3.783,0,2012,7,25,2,30,15546,0,0,0,0,0,0,9.0,4149.17959706262
1269,LAX,DFW,14.148148148099999,11.4345887532,9.737728781569999,14.0,13.0,59541.33333333334,1,73928.40566666667,3851202,1335475,53078.66666666666,0,66233.791,1242115,1203175,4.33,4.01,0,2011,11,21,0,47,15299,1,0,0,0,1,1,1.0,1981.929340139748
1270,LAX,EWR,12.64,10.9355299806,8.210156311950001,14.0,14.0,59541.33333333334,1,73928.40566666667,3851202,1335475,70432.66666666669,1,40186.30133333334,277594,1064475,4.33,4.01,0,2011,11,21,0,47,15299,1,0,0,0,1,1,0.0,3938.5359427670055
1271,ATL,MIA,6.06666666667,10.6436222767,4.366539438349999,21.0,28.0,61467.66666666666,0,105911.923,449016,2002475,52492.33333333334,1,44521.62966666668,411149,1073075,7.31,4.051,0,2012,2,29,2,9,15399,0,0,0,0,1,1,-7.0,958.4624164533617
1272,MSP,ORD,10.55,11.3643598845,7.416021063960001,3.0,10.0,69940.0,0,37523.137,392768,1085275,58419.66666666666,1,75120.345,2719141,1503175,6.18,3.8280000000000003,0,2011,12,19,0,51,15327,1,0,0,0,0,0,-7.0,536.658170112283
1273,DFW,BOS,9.176470588239999,9.86248979987,8.308394054489998,10.0,3.0,53078.66666666666,0,66233.791,1242115,1203175,57755.0,1,33827.65333333333,642955,1035875,13.8,3.918,0,2013,1,4,4,1,15709,0,0,0,0,0,0,7.0,2507.6934737710767
1274,PHL,BOS,10.2631578947,11.229062568699998,7.6944576392699995,15.0,8.0,39645.333333333336,0,34276.636,1551824,1031075,57755.0,1,33827.65333333333,642955,1035875,7.64,4.123,0,2012,3,16,4,11,15415,0,0,0,0,1,1,7.0,449.8593565253816
1275,ORD,ATL,9.52380952381,12.1135127862,6.97580853822,36.0,36.0,58419.66666666666,1,75120.345,2719141,1503175,61467.66666666666,0,105911.923,449016,2002475,11.88,3.783,0,2012,7,23,0,30,15544,1,0,0,0,1,1,0.0,975.7148466955739
