,Date,AirPort,Max TemperatureC,Min TemperatureC,city,population,latitude_deg,longitude_deg,local_code,scheduled_service,score,Dernier,is_holiday
5773,2012-06-15,EWR,27,16,"Newark city, New Jersey",277594,40.692501068115234,-74.168701171875,EWR,1,1064475,2.708,0
5774,2012-06-15,SEA,22,9,"Seattle city, Washington",635928,47.449001,-122.308998,SEA,1,1038675,2.708,0
5775,2012-06-15,MSP,27,17,"Minneapolis city, Minnesota",392768,44.882,-93.221802,MSP,1,1085275,2.708,0
5776,2012-06-15,DTW,30,14,"Detroit city, Michigan",700183,42.212398529052734,-83.35340118408203,DTW,1,1079375,2.708,0
5777,2012-06-15,PHL,28,16,"Philadelphia city, Pennsylvania",1551824,39.87189865112305,-75.24109649658203,PHL,1,1031075,2.708,0
5778,2012-06-15,BOS,21,14,"Boston city, Massachusetts",642955,42.36429977,-71.00520325,BOS,1,1035875,2.708,0
5779,2012-06-15,LGA,21,14,"New York city, New York",8346693,40.777199,-73.872597,LGA,1,1030575,2.708,0
5780,2012-06-16,ATL,28,17,"Atlanta city, Georgia",449016,33.6367,-84.428101,ATL,1,2002475,,0
5781,2012-06-16,ORD,34,21,"Chicago city, Illinois",2719141,41.9786,-87.9048,ORD,1,1503175,,0
5782,2012-06-16,LAX,21,17,"Los Angeles city, California",3851202,33.942501,-118.407997,LAX,1,1335475,,0
5783,2012-06-16,DFW,34,23,"Dallas city, Texas",1242115,32.896801,-97.038002,DFW,1,1203175,,0
5784,2012-06-16,DEN,27,13,"Denver city, Colorado",635163,39.861698150635,-104.672996521,DEN,1,1103275,,0
5785,2012-06-16,JFK,26,15,"New York city, New York",8346693,40.639801,-73.7789,JFK,1,1052075,,0
5786,2012-06-16,SFO,31,13,"San Francisco city, California",828876,37.61899948120117,-122.375,SFO,1,1112475,,0
5787,2012-06-16,CLT,28,17,"Charlotte city, North Carolina",773264,35.2140007019043,-80.94309997558594,CLT,1,1028075,,0
5788,2012-06-16,LAS,39,24,"Las Vegas city, Nevada",593275,36.08010101,-115.1520004,LAS,1,1068475,,0
5789,2012-06-16,PHX,41,26,"Phoenix city, Arizona",1499274,33.43429946899414,-112.01200103759766,PHX,1,1060875,,0
5790,2012-06-16,IAH,30,24,"Houston city, Texas",2161593,29.984399795532227,-95.34140014648438,IAH,1,1055675,,0
5791,2012-06-16,MIA,31,23,"Miami city, Florida",411149,25.79319953918457,-80.29060363769531,MIA,1,1073075,,0
5792,2012-06-16,MCO,31,22,"Orlando city, Florida",249935,28.429399490356445,-81.30899810791016,MCO,1,1044075,,0
5793,2012-06-16,EWR,26,17,"Newark city, New Jersey",277594,40.692501068115234,-74.168701171875,EWR,1,1064475,,0
5794,2012-06-16,SEA,21,15,"Seattle city, Washington",635928,47.449001,-122.308998,SEA,1,1038675,,0
5795,2012-06-16,MSP,28,19,"Minneapolis city, Minnesota",392768,44.882,-93.221802,MSP,1,1085275,,0
5796,2012-06-16,DTW,31,19,"Detroit city, Michigan",700183,42.212398529052734,-83.35340118408203,DTW,1,1079375,,0
5797,2012-06-16,PHL,28,16,"Philadelphia city, Pennsylvania",1551824,39.87189865112305,-75.24109649658203,PHL,1,1031075,,0
5798,2012-06-16,BOS,18,12,"Boston city, Massachusetts",642955,42.36429977,-71.00520325,BOS,1,1035875,,0
5799,2012-06-16,LGA,18,12,"New York city, New York",8346693,40.777199,-73.872597,LGA,1,1030575,,0
5800,2012-06-17,ATL,29,18,"Atlanta city, Georgia",449016,33.6367,-84.428101,ATL,1,2002475,,0
5801,2012-06-17,ORD,31,21,"Chicago city, Illinois",2719141,41.9786,-87.9048,ORD,1,1503175,,0
5802,2012-06-17,LAX,21,16,"Los Angeles city, California",3851202,33.942501,-118.407997,LAX,1,1335475,,0
5803,2012-06-17,DFW,33,23,"Dallas city, Texas",1242115,32.896801,-97.038002,DFW,1,1203175,,0
5804,2012-06-17,DEN,37,17,"Denver city, Colorado",635163,39.861698150635,-104.672996521,DEN,1,1103275,,0
5805,2012-06-17,JFK,21,14,"New York city, New York",8346693,40.639801,-73.7789,JFK,1,1052075,,0
5806,2012-06-17,SFO,23,13,"San Francisco city, California",828876,37.61899948120117,-122.375,SFO,1,1112475,,0
5807,2012-06-17,CLT,28,13,"Charlotte city, North Carolina",773264,35.2140007019043,-80.94309997558594,CLT,1,1028075,,0
5808,2012-06-17,LAS,42,26,"Las Vegas city, Nevada",593275,36.08010101,-115.1520004,LAS,1,1068475,,0
5809,2012-06-17,PHX,43,28,"Phoenix city, Arizona",1499274,33.43429946899414,-112.01200103759766,PHX,1,1060875,,0
5810,2012-06-17,IAH,33,22,"Houston city, Texas",2161593,29.984399795532227,-95.34140014648438,IAH,1,1055675,,0
5811,2012-06-17,MIA,30,24,"Miami city, Florida",411149,25.79319953918457,-80.29060363769531,MIA,1,1073075,,0
5812,2012-06-17,MCO,31,21,"Orlando city, Florida",249935,28.429399490356445,-81.30899810791016,MCO,1,1044075,,0
5813,2012-06-17,EWR,21,16,"Newark city, New Jersey",277594,40.692501068115234,-74.168701171875,EWR,1,1064475,,0
5814,2012-06-17,SEA,19,12,"Seattle city, Washington",635928,47.449001,-122.308998,SEA,1,1038675,,0
5815,2012-06-17,MSP,26,16,"Minneapolis city, Minnesota",392768,44.882,-93.221802,MSP,1,1085275,,0
5816,2012-06-17,DTW,28,19,"Detroit city, Michigan",700183,42.212398529052734,-83.35340118408203,DTW,1,1079375,,0
5817,2012-06-17,PHL,25,16,"Philadelphia city, Pennsylvania",1551824,39.87189865112305,-75.24109649658203,PHL,1,1031075,,0
5818,2012-06-17,BOS,17,11,"Boston city, Massachusetts",642955,42.36429977,-71.00520325,BOS,1,1035875,,0
5819,2012-06-17,LGA,17,11,"New York city, New York",8346693,40.777199,-73.872597,LGA,1,1030575,,0
5820,2012-06-18,ATL,31,18,"Atlanta city, Georgia",449016,33.6367,-84.428101,ATL,1,2002475,2.691,0
5821,2012-06-18,ORD,34,21,"Chicago city, Illinois",2719141,41.9786,-87.9048,ORD,1,1503175,2.691,0
5822,2012-06-18,LAX,19,16,"Los Angeles city, California",3851202,33.942501,-118.407997,LAX,1,1335475,2.691,0
5823,2012-06-18,DFW,33,24,"Dallas city, Texas",1242115,32.896801,-97.038002,DFW,1,1203175,2.691,0
5824,2012-06-18,DEN,38,18,"Denver city, Colorado",635163,39.861698150635,-104.672996521,DEN,1,1103275,2.691,0
5825,2012-06-18,JFK,20,13,"New York city, New York",8346693,40.639801,-73.7789,JFK,1,1052075,2.691,0
5826,2012-06-18,SFO,22,12,"San Francisco city, California",828876,37.61899948120117,-122.375,SFO,1,1112475,2.691,0
5827,2012-06-18,CLT,31,18,"Charlotte city, North Carolina",773264,35.2140007019043,-80.94309997558594,CLT,1,1028075,2.691,0
5828,2012-06-18,LAS,41,30,"Las Vegas city, Nevada",593275,36.08010101,-115.1520004,LAS,1,1068475,2.691,0
5829,2012-06-18,PHX,44,31,"Phoenix city, Arizona",1499274,33.43429946899414,-112.01200103759766,PHX,1,1060875,2.691,0
5830,2012-06-18,IAH,30,23,"Houston city, Texas",2161593,29.984399795532227,-95.34140014648438,IAH,1,1055675,2.691,0
5831,2012-06-18,MIA,30,24,"Miami city, Florida",411149,25.79319953918457,-80.29060363769531,MIA,1,1073075,2.691,0
5832,2012-06-18,MCO,31,20,"Orlando city, Florida",249935,28.429399490356445,-81.30899810791016,MCO,1,1044075,2.691,0
5833,2012-06-18,EWR,21,16,"Newark city, New Jersey",277594,40.692501068115234,-74.168701171875,EWR,1,1064475,2.691,0
5834,2012-06-18,SEA,17,10,"Seattle city, Washington",635928,47.449001,-122.308998,SEA,1,1038675,2.691,0
5835,2012-06-18,MSP,32,19,"Minneapolis city, Minnesota",392768,44.882,-93.221802,MSP,1,1085275,2.691,0
5836,2012-06-18,DTW,29,16,"Detroit city, Michigan",700183,42.212398529052734,-83.35340118408203,DTW,1,1079375,2.691,0
5837,2012-06-18,PHL,23,14,"Philadelphia city, Pennsylvania",1551824,39.87189865112305,-75.24109649658203,PHL,1,1031075,2.691,0
5838,2012-06-18,BOS,18,13,"Boston city, Massachusetts",642955,42.36429977,-71.00520325,BOS,1,1035875,2.691,0
5839,2012-06-18,LGA,18,13,"New York city, New York",8346693,40.777199,-73.872597,LGA,1,1030575,2.691,0
5840,2012-06-19,ATL,31,19,"Atlanta city, Georgia",449016,33.6367,-84.428101,ATL,1,2002475,2.719,0
5841,2012-06-19,ORD,35,26,"Chicago city, Illinois",2719141,41.9786,-87.9048,ORD,1,1503175,2.719,0
5842,2012-06-19,LAX,21,16,"Los Angeles city, California",3851202,33.942501,-118.407997,LAX,1,1335475,2.719,0
5843,2012-06-19,DFW,34,24,"Dallas city, Texas",1242115,32.896801,-97.038002,DFW,1,1203175,2.719,0
5844,2012-06-19,DEN,36,18,"Denver city, Colorado",635163,39.861698150635,-104.672996521,DEN,1,1103275,2.719,0
5845,2012-06-19,JFK,23,17,"New York city, New York",8346693,40.639801,-73.7789,JFK,1,1052075,2.719,0
5846,2012-06-19,SFO,23,12,"San Francisco city, California",828876,37.61899948120117,-122.375,SFO,1,1112475,2.719,0
5847,2012-06-19,CLT,33,19,"Charlotte city, North Carolina",773264,35.2140007019043,-80.94309997558594,CLT,1,1028075,2.719,0
5848,2012-06-19,LAS,41,27,"Las Vegas city, Nevada",593275,36.08010101,-115.1520004,LAS,1,1068475,2.719,0
5849,2012-06-19,PHX,42,27,"Phoenix city, Arizona",1499274,33.43429946899414,-112.01200103759766,PHX,1,1060875,2.719,0
5850,2012-06-19,IAH,29,23,"Houston city, Texas",2161593,29.984399795532227,-95.34140014648438,IAH,1,1055675,2.719,0
5851,2012-06-19,MIA,29,26,"Miami city, Florida",411149,25.79319953918457,-80.29060363769531,MIA,1,1073075,2.719,0
5852,2012-06-19,MCO,31,21,"Orlando city, Florida",249935,28.429399490356445,-81.30899810791016,MCO,1,1044075,2.719,0
5853,2012-06-19,EWR,27,18,"Newark city, New Jersey",277594,40.692501068115234,-74.168701171875,EWR,1,1064475,2.719,0
5854,2012-06-19,SEA,19,10,"Seattle city, Washington",635928,47.449001,-122.308998,SEA,1,1038675,2.719,0
5855,2012-06-19,MSP,34,18,"Minneapolis city, Minnesota",392768,44.882,-93.221802,MSP,1,1085275,2.719,0
5856,2012-06-19,DTW,35,24,"Detroit city, Michigan",700183,42.212398529052734,-83.35340118408203,DTW,1,1079375,2.719,0
5857,2012-06-19,PHL,28,18,"Philadelphia city, Pennsylvania",1551824,39.87189865112305,-75.24109649658203,PHL,1,1031075,2.719,0
5858,2012-06-19,BOS,24,13,"Boston city, Massachusetts",642955,42.36429977,-71.00520325,BOS,1,1035875,2.719,0
5859,2012-06-19,LGA,24,13,"New York city, New York",8346693,40.777199,-73.872597,LGA,1,1030575,2.719,0
5860,2012-06-20,ATL,31,21,"Atlanta city, Georgia",449016,33.6367,-84.428101,ATL,1,2002475,2.646,0
5861,2012-06-20,ORD,35,25,"Chicago city, Illinois",2719141,41.9786,-87.9048,ORD,1,1503175,2.646,0
5862,2012-06-20,LAX,21,16,"Los Angeles city, California",3851202,33.942501,-118.407997,LAX,1,1335475,2.646,0
5863,2012-06-20,DFW,34,24,"Dallas city, Texas",1242115,32.896801,-97.038002,DFW,1,1203175,2.646,0
5864,2012-06-20,DEN,24,12,"Denver city, Colorado",635163,39.861698150635,-104.672996521,DEN,1,1103275,2.646,0
5865,2012-06-20,JFK,34,21,"New York city, New York",8346693,40.639801,-73.7789,JFK,1,1052075,2.646,0
5866,2012-06-20,SFO,26,12,"San Francisco city, California",828876,37.61899948120117,-122.375,SFO,1,1112475,2.646,0
5867,2012-06-20,CLT,34,21,"Charlotte city, North Carolina",773264,35.2140007019043,-80.94309997558594,CLT,1,1028075,2.646,0
5868,2012-06-20,LAS,40,27,"Las Vegas city, Nevada",593275,36.08010101,-115.1520004,LAS,1,1068475,2.646,0
5869,2012-06-20,PHX,43,26,"Phoenix city, Arizona",1499274,33.43429946899414,-112.01200103759766,PHX,1,1060875,2.646,0
5870,2012-06-20,IAH,31,22,"Houston city, Texas",2161593,29.984399795532227,-95.34140014648438,IAH,1,1055675,2.646,0
5871,2012-06-20,MIA,27,23,"Miami city, Florida",411149,25.79319953918457,-80.29060363769531,MIA,1,1073075,2.646,0
5872,2012-06-20,MCO,28,23,"Orlando city, Florida",249935,28.429399490356445,-81.30899810791016,MCO,1,1044075,2.646,0
5873,2012-06-20,EWR,37,21,"Newark city, New Jersey",277594,40.692501068115234,-74.168701171875,EWR,1,1064475,2.646,0
5874,2012-06-20,SEA,24,10,"Seattle city, Washington",635928,47.449001,-122.308998,SEA,1,1038675,2.646,0
5875,2012-06-20,MSP,28,18,"Minneapolis city, Minnesota",392768,44.882,-93.221802,MSP,1,1085275,2.646,0
5876,2012-06-20,DTW,34,22,"Detroit city, Michigan",700183,42.212398529052734,-83.35340118408203,DTW,1,1079375,2.646,0
5877,2012-06-20,PHL,36,21,"Philadelphia city, Pennsylvania",1551824,39.87189865112305,-75.24109649658203,PHL,1,1031075,2.646,0
5878,2012-06-20,BOS,36,19,"Boston city, Massachusetts",642955,42.36429977,-71.00520325,BOS,1,1035875,2.646,0
5879,2012-06-20,LGA,36,19,"New York city, New York",8346693,40.777199,-73.872597,LGA,1,1030575,2.646,0
5880,2012-06-21,ATL,32,21,"Atlanta city, Georgia",449016,33.6367,-84.428101,ATL,1,2002475,2.6,0
5881,2012-06-21,ORD,29,21,"Chicago city, Illinois",2719141,41.9786,-87.9048,ORD,1,1503175,2.6,0
5882,2012-06-21,LAX,20,16,"Los Angeles city, California",3851202,33.942501,-118.407997,LAX,1,1335475,2.6,0
5883,2012-06-21,DFW,34,23,"Dallas city, Texas",1242115,32.896801,-97.038002,DFW,1,1203175,2.6,0
5884,2012-06-21,DEN,31,15,"Denver city, Colorado",635163,39.861698150635,-104.672996521,DEN,1,1103275,2.6,0
5885,2012-06-21,JFK,36,26,"New York city, New York",8346693,40.639801,-73.7789,JFK,1,1052075,2.6,0
5886,2012-06-21,SFO,16,11,"San Francisco city, California",828876,37.61899948120117,-122.375,SFO,1,1112475,2.6,0
5887,2012-06-21,CLT,34,20,"Charlotte city, North Carolina",773264,35.2140007019043,-80.94309997558594,CLT,1,1028075,2.6,0
5888,2012-06-21,LAS,41,26,"Las Vegas city, Nevada",593275,36.08010101,-115.1520004,LAS,1,1068475,2.6,0
5889,2012-06-21,PHX,43,27,"Phoenix city, Arizona",1499274,33.43429946899414,-112.01200103759766,PHX,1,1060875,2.6,0
5890,2012-06-21,IAH,33,22,"Houston city, Texas",2161593,29.984399795532227,-95.34140014648438,IAH,1,1055675,2.6,0
5891,2012-06-21,MIA,30,25,"Miami city, Florida",411149,25.79319953918457,-80.29060363769531,MIA,1,1073075,2.6,0
5892,2012-06-21,MCO,32,23,"Orlando city, Florida",249935,28.429399490356445,-81.30899810791016,MCO,1,1044075,2.6,0
5893,2012-06-21,EWR,37,26,"Newark city, New Jersey",277594,40.692501068115234,-74.168701171875,EWR,1,1064475,2.6,0
5894,2012-06-21,SEA,24,12,"Seattle city, Washington",635928,47.449001,-122.308998,SEA,1,1038675,2.6,0
5895,2012-06-21,MSP,25,16,"Minneapolis city, Minnesota",392768,44.882,-93.221802,MSP,1,1085275,2.6,0
5896,2012-06-21,DTW,35,19,"Detroit city, Michigan",700183,42.212398529052734,-83.35340118408203,DTW,1,1079375,2.6,0
5897,2012-06-21,PHL,36,24,"Philadelphia city, Pennsylvania",1551824,39.87189865112305,-75.24109649658203,PHL,1,1031075,2.6,0
5898,2012-06-21,BOS,36,27,"Boston city, Massachusetts",642955,42.36429977,-71.00520325,BOS,1,1035875,2.6,0
5899,2012-06-21,LGA,36,27,"New York city, New York",8346693,40.777199,-73.872597,LGA,1,1030575,2.6,0
5900,2012-06-22,ATL,33,22,"Atlanta city, Georgia",449016,33.6367,-84.428101,ATL,1,2002475,2.627,0
5901,2012-06-22,ORD,31,18,"Chicago city, Illinois",2719141,41.9786,-87.9048,ORD,1,1503175,2.627,0
5902,2012-06-22,LAX,21,16,"Los Angeles city, California",3851202,33.942501,-118.407997,LAX,1,1335475,2.627,0
5903,2012-06-22,DFW,36,23,"Dallas city, Texas",1242115,32.896801,-97.038002,DFW,1,1203175,2.627,0
5904,2012-06-22,DEN,39,14,"Denver city, Colorado",635163,39.861698150635,-104.672996521,DEN,1,1103275,2.627,0
5905,2012-06-22,JFK,34,22,"New York city, New York",8346693,40.639801,-73.7789,JFK,1,1052075,2.627,0
5906,2012-06-22,SFO,21,11,"San Francisco city, California",828876,37.61899948120117,-122.375,SFO,1,1112475,2.627,0
5907,2012-06-22,CLT,34,21,"Charlotte city, North Carolina",773264,35.2140007019043,-80.94309997558594,CLT,1,1028075,2.627,0
5908,2012-06-22,LAS,37,26,"Las Vegas city, Nevada",593275,36.08010101,-115.1520004,LAS,1,1068475,2.627,0
5909,2012-06-22,PHX,42,29,"Phoenix city, Arizona",1499274,33.43429946899414,-112.01200103759766,PHX,1,1060875,2.627,0
5910,2012-06-22,IAH,34,23,"Houston city, Texas",2161593,29.984399795532227,-95.34140014648438,IAH,1,1055675,2.627,0
5911,2012-06-22,MIA,28,24,"Miami city, Florida",411149,25.79319953918457,-80.29060363769531,MIA,1,1073075,2.627,0
5912,2012-06-22,MCO,31,23,"Orlando city, Florida",249935,28.429399490356445,-81.30899810791016,MCO,1,1044075,2.627,0
5913,2012-06-22,EWR,36,22,"Newark city, New Jersey",277594,40.692501068115234,-74.168701171875,EWR,1,1064475,2.627,0
5914,2012-06-22,SEA,14,12,"Seattle city, Washington",635928,47.449001,-122.308998,SEA,1,1038675,2.627,0
5915,2012-06-22,MSP,27,17,"Minneapolis city, Minnesota",392768,44.882,-93.221802,MSP,1,1085275,2.627,0
5916,2012-06-22,DTW,29,17,"Detroit city, Michigan",700183,42.212398529052734,-83.35340118408203,DTW,1,1079375,2.627,0
5917,2012-06-22,PHL,35,21,"Philadelphia city, Pennsylvania",1551824,39.87189865112305,-75.24109649658203,PHL,1,1031075,2.627,0
5918,2012-06-22,BOS,35,23,"Boston city, Massachusetts",642955,42.36429977,-71.00520325,BOS,1,1035875,2.627,0
5919,2012-06-22,LGA,35,23,"New York city, New York",8346693,40.777199,-73.872597,LGA,1,1030575,2.627,0
5920,2012-06-23,ATL,33,23,"Atlanta city, Georgia",449016,33.6367,-84.428101,ATL,1,2002475,,0
5921,2012-06-23,ORD,31,17,"Chicago city, Illinois",2719141,41.9786,-87.9048,ORD,1,1503175,,0
5922,2012-06-23,LAX,21,16,"Los Angeles city, California",3851202,33.942501,-118.407997,LAX,1,1335475,,0
5923,2012-06-23,DFW,36,25,"Dallas city, Texas",1242115,32.896801,-97.038002,DFW,1,1203175,,0
5924,2012-06-23,DEN,40,14,"Denver city, Colorado",635163,39.861698150635,-104.672996521,DEN,1,1103275,,0
5925,2012-06-23,JFK,31,21,"New York city, New York",8346693,40.639801,-73.7789,JFK,1,1052075,,0
5926,2012-06-23,SFO,19,12,"San Francisco city, California",828876,37.61899948120117,-122.375,SFO,1,1112475,,0
5927,2012-06-23,CLT,33,19,"Charlotte city, North Carolina",773264,35.2140007019043,-80.94309997558594,CLT,1,1028075,,0
5928,2012-06-23,LAS,38,24,"Las Vegas city, Nevada",593275,36.08010101,-115.1520004,LAS,1,1068475,,0
5929,2012-06-23,PHX,42,27,"Phoenix city, Arizona",1499274,33.43429946899414,-112.01200103759766,PHX,1,1060875,,0
5930,2012-06-23,IAH,36,23,"Houston city, Texas",2161593,29.984399795532227,-95.34140014648438,IAH,1,1055675,,0
5931,2012-06-23,MIA,29,23,"Miami city, Florida",411149,25.79319953918457,-80.29060363769531,MIA,1,1073075,,0
5932,2012-06-23,MCO,28,23,"Orlando city, Florida",249935,28.429399490356445,-81.30899810791016,MCO,1,1044075,,0
5933,2012-06-23,EWR,31,21,"Newark city, New Jersey",277594,40.692501068115234,-74.168701171875,EWR,1,1064475,,0
5934,2012-06-23,SEA,16,9,"Seattle city, Washington",635928,47.449001,-122.308998,SEA,1,1038675,,0
5935,2012-06-23,MSP,26,19,"Minneapolis city, Minnesota",392768,44.882,-93.221802,MSP,1,1085275,,0
5936,2012-06-23,DTW,28,16,"Detroit city, Michigan",700183,42.212398529052734,-83.35340118408203,DTW,1,1079375,,0
5937,2012-06-23,PHL,31,21,"Philadelphia city, Pennsylvania",1551824,39.87189865112305,-75.24109649658203,PHL,1,1031075,,0
5938,2012-06-23,BOS,27,18,"Boston city, Massachusetts",642955,42.36429977,-71.00520325,BOS,1,1035875,,0
5939,2012-06-23,LGA,27,18,"New York city, New York",8346693,40.777199,-73.872597,LGA,1,1030575,,0
5940,2012-06-24,ATL,34,23,"Atlanta city, Georgia",449016,33.6367,-84.428101,ATL,1,2002475,,0
5941,2012-06-24,ORD,34,18,"Chicago city, Illinois",2719141,41.9786,-87.9048,ORD,1,1503175,,0
5942,2012-06-24,LAX,22,15,"Los Angeles city, California",3851202,33.942501,-118.407997,LAX,1,1335475,,0
5943,2012-06-24,DFW,38,24,"Dallas city, Texas",1242115,32.896801,-97.038002,DFW,1,1203175,,0
5944,2012-06-24,DEN,39,20,"Denver city, Colorado",635163,39.861698150635,-104.672996521,DEN,1,1103275,,0
5945,2012-06-24,JFK,28,18,"New York city, New York",8346693,40.639801,-73.7789,JFK,1,1052075,,0
5946,2012-06-24,SFO,19,12,"San Francisco city, California",828876,37.61899948120117,-122.375,SFO,1,1112475,,0
5947,2012-06-24,CLT,32,20,"Charlotte city, North Carolina",773264,35.2140007019043,-80.94309997558594,CLT,1,1028075,,0
5948,2012-06-24,LAS,40,25,"Las Vegas city, Nevada",593275,36.08010101,-115.1520004,LAS,1,1068475,,0
5949,2012-06-24,PHX,41,31,"Phoenix city, Arizona",1499274,33.43429946899414,-112.01200103759766,PHX,1,1060875,,0
5950,2012-06-24,IAH,37,25,"Houston city, Texas",2161593,29.984399795532227,-95.34140014648438,IAH,1,1055675,,0
5951,2012-06-24,MIA,30,26,"Miami city, Florida",411149,25.79319953918457,-80.29060363769531,MIA,1,1073075,,0
5952,2012-06-24,MCO,26,23,"Orlando city, Florida",249935,28.429399490356445,-81.30899810791016,MCO,1,1044075,,0
5953,2012-06-24,EWR,31,18,"Newark city, New Jersey",277594,40.692501068115234,-74.168701171875,EWR,1,1064475,,0
5954,2012-06-24,SEA,19,9,"Seattle city, Washington",635928,47.449001,-122.308998,SEA,1,1038675,,0
5955,2012-06-24,MSP,29,19,"Minneapolis city, Minnesota",392768,44.882,-93.221802,MSP,1,1085275,,0
5956,2012-06-24,DTW,32,21,"Detroit city, Michigan",700183,42.212398529052734,-83.35340118408203,DTW,1,1079375,,0
5957,2012-06-24,PHL,31,21,"Philadelphia city, Pennsylvania",1551824,39.87189865112305,-75.24109649658203,PHL,1,1031075,,0
5958,2012-06-24,BOS,29,18,"Boston city, Massachusetts",642955,42.36429977,-71.00520325,BOS,1,1035875,,0
5959,2012-06-24,LGA,29,18,"New York city, New York",8346693,40.777199,-73.872597,LGA,1,1030575,,0
5960,2012-06-25,ATL,34,22,"Atlanta city, Georgia",449016,33.6367,-84.428101,ATL,1,2002475,2.621,0
5961,2012-06-25,ORD,24,16,"Chicago city, Illinois",2719141,41.9786,-87.9048,ORD,1,1503175,2.621,0
5962,2012-06-25,LAX,22,14,"Los Angeles city, California",3851202,33.942501,-118.407997,LAX,1,1335475,2.621,0
5963,2012-06-25,DFW,40,25,"Dallas city, Texas",1242115,32.896801,-97.038002,DFW,1,1203175,2.621,0
5964,2012-06-25,DEN,41,18,"Denver city, Colorado",635163,39.861698150635,-104.672996521,DEN,1,1103275,2.621,0
